years,place,lat,lon,StateCode
1,"VALLEY PRESBYTERIAN HOSPITAL, LOS ANGELES, VAN NUYS",34.201491,-118.49376,CA
1,"WOODLAND MEMORIAL HOSPITAL, YOLO, WOODLAND",38.697238,-121.80944,CA
1,"TRI-CITY MEDICAL CENTER, SAN DIEGO, OCEANSIDE",33.195354,-117.28232,CA
1,"ST BERNARDINE MEDICAL CENTER, SAN BERNARDINO, SAN BERNARDINO",34.14856,-117.26298,CA
1,"NOVATO COMMUNITY HOSPITAL, MARIN, NOVATO",38.117065,-122.56316,CA
1,"SAN GABRIEL VALLEY MEDICAL CENTER, LOS ANGELES, SAN GABRIEL",34.089059,-118.0951,CA
1,"RIDEOUT MEMORIAL HOSPITAL, YUBA, MARYSVILLE",39.15973,-121.53735,CA
1,"SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD, LOS ANGELES, HOLLYWOOD",34.098859,-118.32745,CA
1,"PETALUMA VALLEY HOSPITAL, SONOMA, PETALUMA",38.243299,-122.6069,CA
1,"KAISER FOUNDATION HOSPITAL - PANORAMA CITY, LOS ANGELES, PANORAMA CITY",34.223753,-118.44322,CA
1,"HOLLYWOOD PRESBYTERIAN MEDICAL CENTER, LOS ANGELES, LOS ANGELES",34.111208,-118.28842,CA
1,"KAISER FOUNDATION HOSPITAL - DOWNEY, LOS ANGELES, DOWNEY",33.92018,-118.14291,CA
1,"KAISER FOUNDATION HOSPITAL FONTANA, SAN BERNARDINO, FONTANA",34.088911,-117.45213,CA
1,"COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA, MONTEREY, MONTEREY",36.586193,-121.88667,CA
1,"CALIFORNIA HOSPITAL MEDICAL CENTER LA, LOS ANGELES, LOS ANGELES",34.038993,-118.26516,CA
1,"SIERRA NEVADA MEMORIAL HOSPITAL, NEVADA, GRASS VALLEY",39.202725,-121.02076,CA
1,"SAINT FRANCIS MEMORIAL HOSPITAL, SAN FRANCISCO, SAN FRANCISCO",37.792778,-122.42188,CA
1,"SANTA CLARA VALLEY MEDICAL CENTER, SANTA CLARA, SAN JOSE",37.316983,-121.93555,CA
1,"ENCINO HOSPITAL MEDICAL CENTER, LOS ANGELES, ENCINO",34.155625,-118.48925,CA
1,"VENTURA COUNTY MEDICAL CENTER, VENTURA, VENTURA",34.268736,-119.2249,CA
1,"SAN JOAQUIN GENERAL HOSPITAL, SAN JOAQUIN, FRENCH CAMP",37.882742,-121.27978,CA
1,"ST JUDE MEDICAL CENTER, ORANGE, FULLERTON",33.903164,-117.91224,CA
1,"PRESBYTERIAN INTERCOMMUNITY HOSPITAL, LOS ANGELES, WHITTIER",33.967562,-118.03384,CA
1,"SANTA ROSA MEMORIAL HOSPITAL, SONOMA, SANTA ROSA",38.438161,-122.67419,CA
1,"EMANUEL MEDICAL CENTER, STANISLAUS, TURLOCK",37.523901,-120.8516,CA
1,"JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS, CONTRA COSTA, WALNUT CREEK",37.91878,-122.02618,CA
1,"GEORGE L MEE MEMORIAL HOSPITAL, MONTEREY, KING CITY",36.21106,-121.05986,CA
1,"ST MARY MEDICAL CENTER, LOS ANGELES, LONG BEACH",33.781011,-118.19197,CA
1,"ADVENTIST MEDICAL CENTER - REEDLEY, FRESNO, REEDLEY",36.608675,-119.43761,CA
1,"WATSONVILLE COMMUNITY HOSPITAL, SANTA CRUZ, WATSONVILLE",36.922902,-121.77224,CA
1,"WASHINGTON HOSPITAL, ALAMEDA, FREMONT",37.527237,-121.9679,CA
1,"ADVENTIST MEDICAL CENTER, KINGS, HANFORD",36.327063,-119.6451,CA
1,"SEQUOIA HOSPITAL, SAN MATEO, REDWOOD CITY",37.444879,-122.26253,CA
1,"PALMDALE REGIONAL MEDICAL CENTER, LOS ANGELES, PALMDALE",34.561207,-118.0375,CA
1,"GLENDORA COMMUNITY HOSPITAL, LOS ANGELES, GLENDORA",34.119245,-117.8548,CA
1,"ALAMEDA HOSPITAL, ALAMEDA, ALAMEDA",37.769528,-122.25937,CA
1,"SHARP CHULA VISTA MEDICAL CENTER, SAN DIEGO, CHULA VISTA",32.608799,-117.0607,CA
1,"HOAG MEMORIAL HOSPITAL PRESBYTERIAN, ORANGE, NEWPORT BEACH",33.619221,-117.93087,CA
1,"FEATHER RIVER HOSPITAL, BUTTE, PARADISE",39.750422,-121.61026,CA
1,"AHMC ANAHEIM REGIONAL MEDICAL CENTER, ORANGE, ANAHEIM",33.844814,-117.95381,CA
1,"CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS, SAN FRANCISCO, SAN FRANCISCO",37.74873,-122.41545,CA
1,"GARDEN GROVE HOSPITAL & MEDICAL CENTER, ORANGE, GARDEN GROVE",33.763033,-117.9355,CA
1,"POMONA VALLEY HOSPITAL MEDICAL CENTER, LOS ANGELES, POMONA",34.080143,-117.73861,CA
1,"FRENCH HOSPITAL MEDICAL CENTER, SAN LUIS OBISPO, SAN LUIS OBISPO",35.262548,-120.65196,CA
1,"SHARP CORONADO HOSPITAL AND HLTHCR CTR, SAN DIEGO, CORONADO",32.682727,-117.17441,CA
1,"PROVIDENCE SAINT JOSEPH MEDICAL CTR, LOS ANGELES, BURBANK",34.166906,-118.34366,CA
1,"SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES, VENTURA, SIMI VALLEY",34.265003,-118.77177,CA
1,"METHODIST HOSPITAL OF SOUTHERN CA, LOS ANGELES, ARCADIA",34.134057,-118.02662,CA
1,"GLENDALE ADVENTIST MEDICAL CENTER, LOS ANGELES, GLENDALE",34.156674,-118.22937,CA
1,"DOMINICAN HOSPITAL, SANTA CRUZ, SANTA CRUZ",37.010322,-121.98523,CA
1,"DESERT REGIONAL MEDICAL CENTER, RIVERSIDE, PALM SPRINGS",33.842984,-116.54344,CA
1,"ARROWHEAD REGIONAL MEDICAL CENTER, SAN BERNARDINO, COLTON",34.061931,-117.31995,CA
1,"NATIVIDAD MEDICAL CENTER, MONTEREY, SALINAS",36.709717,-121.63997,CA
1,"MARSHALL MEDICAL CENTER, EL DORADO, PLACERVILLE",38.724682,-120.79533,CA
1,"GOOD SAMARITAN HOSPITAL, KERN, BAKERSFIELD",35.487491,-119.00896,CA
1,"FRESNO VA MEDICAL CENTER - VA CENTRAL CALIFORNIA, FRESNO, FRESNO",36.767299,-119.765,CA
1,"SIERRA VIEW MEDICAL CENTER, TULARE, PORTERVILLE",36.055121,-119.01595,CA
1,"RONALD REAGAN U C L A MEDICAL CENTER, LOS ANGELES, LOS ANGELES",33.786594,-118.298662,CA
1,"REDLANDS COMMUNITY HOSPITAL, SAN BERNARDINO, REDLANDS",34.034714,-117.17305,CA
1,"CONTRA COSTA REGIONAL MEDICAL CENTER, CONTRA COSTA, MARTINEZ",37.998912,-122.11501,CA
1,"PROVIDENCE HOLY CROSS MEDICAL CENTER, LOS ANGELES, MISSION HILLS",33.786594,-118.298662,CA
1,"HI-DESERT MEDICAL CENTER, SAN BERNARDINO, JOSHUA TREE",34.175926,-116.29137,CA
1,"VA LONG BEACH HEALTHCARE SYSTEM, LOS ANGELES, LONG BEACH",33.776094,-118.11848,CA
1,"MERCY MEDICAL CENTER REDDING, SHASTA, REDDING",40.56816,-122.41519,CA
1,"ALHAMBRA HOSPITAL MEDICAL CENTER, LOS ANGELES, ALHAMBRA",34.090409,-118.127,CA
1,"VALLEYCARE MEDICAL CENTER, ALAMEDA, PLEASANTON",37.68973,-121.89244,CA
1,"SETON MEDICAL CENTER, SAN MATEO, DALY CITY",37.682583,-122.48209,CA
1,"SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL, LOS ANGELES, SANTA MONICA",34.026959,-118.47432,CA
1,"SUTTER SANTA ROSA REGIONAL HOSPITAL, SONOMA, SANTA ROSA",38.480494,-122.74976,CA
1,"RIVERSIDE COUNTY REGIONAL MEDICAL CENTER, RIVERSIDE, MORENO VALLEY",33.922823,-117.16837,CA
1,"BAKERSFIELD MEMORIAL HOSPITAL, KERN, BAKERSFIELD",35.381408,-119.01935,CA
1,"HAZEL HAWKINS MEMORIAL HOSPITAL, SAN BENITO, HOLLISTER",36.862243,-121.38006,CA
1,"BARSTOW COMMUNITY HOSPITAL, SAN BERNARDINO, BARSTOW",34.894181,-117.03636,CA
1,"ST MARY MEDICAL CENTER, SAN BERNARDINO, APPLE VALLEY",34.538622,-117.17729,CA
1,"UKIAH VALLEY MEDICAL CENTER, MENDOCINO, UKIAH",39.154946,-123.20088,CA
1,"ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP, ALAMEDA, BERKELEY",37.856926,-122.25084,CA
1,"EL CAMINO HOSPITAL, SANTA CLARA, MOUNTAIN VIEW",37.380207,-122.08787,CA
1,"SUTTER ROSEVILLE MEDICAL CENTER, PLACER, ROSEVILLE",38.731976,-121.2531,CA
1,"VA N CALIFORNIA HEALTHCARE SYSTEM, SACRAMENTO, MATHER",38.558073,-121.28737,CA
1,"SUTTER TRACY COMMUNITY HOSPITAL, SAN JOAQUIN, TRACY",37.728417,-121.42399,CA
1,"KERN MEDICAL CENTER, KERN, BAKERSFIELD",35.396411,-118.92268,CA
1,"PALO ALTO VA MEDICAL CENTER, SANTA CLARA, PALO ALTO",37.397823,-122.16605,CA
1,"HIGHLAND HOSPITAL, ALAMEDA, OAKLAND",37.799727,-122.21211,CA
1,"SCRIPPS MEMORIAL HOSPITAL LA JOLLA, SAN DIEGO, LA JOLLA",32.838761,-117.26159,CA
1,"LOMA LINDA UNIVERSITY MEDICAL CENTER, SAN BERNARDINO, LOMA LINDA",34.050764,-117.25327,CA
1,"CORONA REGIONAL MEDICAL CENTER, RIVERSIDE, CORONA",33.866555,-117.59167,CA
1,"SALINAS VALLEY MEMORIAL HOSPITAL, MONTEREY, SALINAS",36.665879,-121.65497,CA
1,"SONORA REGIONAL MEDICAL CENTER, TUOLUMNE, SONORA",37.995238,-120.3437,CA
1,"LODI MEMORIAL HOSPITAL, SAN JOAQUIN, LODI",38.12463,-121.25039,CA
1,"PIONEERS MEMORIAL HEALTHCARE DISTRICT, IMPERIAL, BRAWLEY",32.98975,-115.50475,CA
1,"ST JOSEPH HOSPITAL, ORANGE, ORANGE",33.787266,-117.87494,CA
1,"BEVERLY HOSPITAL, LOS ANGELES, MONTEBELLO",34.014212,-118.11358,CA
1,"TORRANCE MEMORIAL MEDICAL CENTER, LOS ANGELES, TORRANCE",33.786594,-118.298662,CA
1,"BARTON MEMORIAL HOSPITAL, EL DORADO, SOUTH LAKE TAHOE",38.908741,-120.00992,CA
1,"PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE, LOS ANGELES, TORRANCE",33.840264,-118.35587,CA
1,"GOLETA VALLEY COTTAGE HOSPITAL, SANTA BARBARA, SANTA BARBARA",34.443529,-119.80297,CA
1,"TULARE REGIONAL MEDICAL CENTER, TULARE, TULARE",36.201451,-119.34994,CA
1,"MARIN GENERAL HOSPITAL, MARIN, GREENBRAE",37.950069,-122.54284,CA
1,"NORTHBAY MEDICAL CENTER, SOLANO, FAIRFIELD",38.269582,-122.03701,CA
1,"WHITE MEMORIAL MEDICAL CENTER, LOS ANGELES, LOS ANGELES",34.050411,-118.21195,CA
1,"TORRANCE MEMORIAL MEDICAL CENTER, LOS ANGELES, TORRANCE",33.786594,-118.298662,CA
1,"PACIFICA HOSPITAL OF THE VALLEY, LOS ANGELES, SUN VALLEY",34.224089,-118.37563,CA
1,"GOOD SAMARITAN HOSPITAL, SANTA CLARA, SAN JOSE",37.256743,-121.92312,CA
1,"CITRUS VALLEY MEDICAL CENTER-IC CAMPUS, LOS ANGELES, COVINA",34.085809,-117.88694,CA
1,"HEMET VALLEY MEDICAL CENTER, RIVERSIDE, HEMET",33.73542,-116.97401,CA
1,"PIH HOSPITAL - DOWNEY, LOS ANGELES, DOWNEY",33.942289,-118.12901,CA
1,"VENTURA COUNTY MEDICAL CENTER, VENTURA, VENTURA",34.268736,-119.2249,CA
1,"SANTA BARBARA COTTAGE HOSPITAL, SANTA BARBARA, SANTA BARBARA",34.262834,-119.848555,CA
1,"COALINGA REGIONAL MEDICAL CENTER, FRESNO, COALINGA",36.194736,-120.30865,CA
1,"CHINESE HOSPITAL, SAN FRANCISCO, SAN FRANCISCO",37.801878,-122.41018,CA
1,"KAISER FOUNDATION HOSPITAL - SOUTH BAY, LOS ANGELES, HARBOR CITY",33.797317,-118.30065,CA
1,"MERCY HOSPITAL OF FOLSOM, SACRAMENTO, FOLSOM",38.672127,-121.15783,CA
1,"SUTTER COAST HOSPITAL, DEL NORTE, CRESCENT CITY",41.782681,-124.16703,CA
1,"PALO VERDE HOSPITAL, RIVERSIDE, BLYTHE",33.628333,-114.61905,CA
1,"SCRIPPS MEMORIAL HOSPITAL LA JOLLA, SAN DIEGO, LA JOLLA",32.838761,-117.26159,CA
1,"KAISER FOUNDATION HOSPITAL - SACRAMENTO, SACRAMENTO, SACRAMENTO",38.594205,-121.40726,CA
1,"WEST ANAHEIM MEDICAL CENTER, ORANGE, ANAHEIM",33.818165,-117.97304,CA
1,"COLUSA REGIONAL MEDICAL CENTER, COLUSA, COLUSA",39.254875,-122.04572,CA
1,"FALLBROOK HOSPITAL DISTRICT, SAN DIEGO, FALLBROOK",33.380359,-117.20605,CA
1,"HUNTINGTON MEMORIAL HOSPITAL, LOS ANGELES, PASADENA",33.786594,-118.298662,CA
1,"STANFORD HOSPITAL, SANTA CLARA, STANFORD",37.427039,-122.16496,CA
1,"MERCY MEDICAL CENTER, MERCED, MERCED",37.294648,-120.47474,CA
1,"UCSF MEDICAL CENTER, SAN FRANCISCO, SAN FRANCISCO",37.76313,-122.458582,CA
1,"BAKERSFIELD MEMORIAL HOSPITAL, KERN, BAKERSFIELD",35.381408,-119.01935,CA
1,"CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP, SAN FRANCISCO, SAN FRANCISCO",37.770937,-122.44276,CA
1,"DOCTORS MEDICAL CENTER, STANISLAUS, MODESTO",37.671778,-121.01249,CA
1,"MEMORIAL HOSPITAL OF GARDENA, LOS ANGELES, GARDENA",33.891265,-118.2975,CA
1,"GOOD SAMARITAN HOSPITAL, LOS ANGELES, LOS ANGELES",34.052561,-118.26434,CA
1,"WEST HILLS HOSPITAL & MEDICAL CENTER, LOS ANGELES, WEST HILLS",34.197737,-118.64797,CA
1,"LONG BEACH MEMORIAL MEDICAL CENTER, LOS ANGELES, LONG BEACH",33.801767,-118.1858,CA
1,"EDEN MEDICAL CENTER, ALAMEDA, CASTRO VALLEY",37.702063,-122.07934,CA
1,"CLOVIS COMMUNITY MEDICAL CENTER, FRESNO, CLOVIS",36.840057,-119.66107,CA
1,"JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS, CONTRA COSTA, CONCORD",37.986321,-122.03988,CA
1,"SUTTER AUBURN FAITH HOSPITAL, PLACER, AUBURN",38.909605,-121.07971,CA
1,"SAINT VINCENT MEDICAL CENTER, LOS ANGELES, LOS ANGELES",34.061911,-118.27687,CA
1,"SCRIPPS MEMORIAL HOSPITAL - ENCINITAS, SAN DIEGO, ENCINITAS",33.053092,-117.26855,CA
1,"SIERRA VISTA REGIONAL MEDICAL CENTER, SAN LUIS OBISPO, SAN LUIS OBISPO",35.277189,-120.70305,CA
1,"KAISER FOUNDATION HOSPITAL, MARIN, SAN RAFAEL",38.019022,-122.54589,CA
1,"WASHINGTON HOSPITAL, ALAMEDA, FREMONT",37.527237,-121.9679,CA
1,"KAISER FOUNDATION HOSPITAL - SAN DIEGO, SAN DIEGO, SAN DIEGO",32.794449,-117.07221,CA
1,"MERCY SAN JUAN MEDICAL CENTER, SACRAMENTO, CARMICHAEL",38.628371,-121.32702,CA
1,"VICTOR VALLEY GLOBAL MEDICAL CENTER, SAN BERNARDINO, VICTORVILLE",34.489466,-117.35321,CA
1,"SUTTER DELTA MEDICAL CENTER, CONTRA COSTA, ANTIOCH",37.991571,-121.80207,CA
1,"HUNTINGTON BEACH HOSPITAL, ORANGE, HUNTINGTON BEACH",33.725167,-118.00509,CA
1,"MEMORIAL HOSPITAL LOS BANOS, MERCED, LOS BANOS",37.048385,-120.86983,CA
1,"JOHN F KENNEDY MEMORIAL HOSPITAL, RIVERSIDE, INDIO",33.715271,-116.235,CA
1,"SUTTER DAVIS HOSPITAL, YOLO, DAVIS",38.549256,-121.73655,CA
1,"KAISER FOUNDATION HOSPITAL - REDWOOD CITY, SAN MATEO, REDWOOD CITY",37.483504,-122.2144,CA
1,"COLLEGE HOSPITAL COSTA MESA, ORANGE, COSTA MESA",33.647028,-117.91506,CA
1,"LANTERMAN DEVELOPMENTAL CENTER, LOS ANGELES, POMONA",34.06521,-117.77932,CA
1,"SIERRA VIEW MEDICAL CENTER, TULARE, PORTERVILLE",36.055121,-119.01595,CA
1,"SONOMA DEVELOPMENTAL CENTER, SONOMA, ELDRIDGE",38.347913,-122.51753,CA
1,"FAIRVIEW DEVELOPMENTAL CENTER, ORANGE, COSTA MESA",33.677224,-117.90863,CA
1,"LOS ROBLES HOSPITAL & MEDICAL CENTER, VENTURA, THOUSAND OAKS",34.208837,-118.87348,CA
1,"LOS ALAMITOS MEDICAL CENTER, ORANGE, LOS ALAMITOS",33.794028,-118.07218,CA
1,"MOTION PICTURE & TELEVISION HOSPITAL, LOS ANGELES, WOODLAND HILLS",34.158214,-118.60061,CA
1,"MEMORIAL  MEDICAL CENTER, STANISLAUS, MODESTO",37.673513,-120.95566,CA
1,"KAISER FOUNDATION HOSPITAL - WEST LA, LOS ANGELES, LOS ANGELES",34.03056,-118.39804,CA
1,"MISSION HOSPITAL REGIONAL MED CENTER, ORANGE, MISSION VIEJO",33.611272,-117.66681,CA
1,"MADERA COMMUNITY HOSPITAL, MADERA, MADERA",36.914819,-120.15817,CA
1,"FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER, ORANGE, FOUNTAIN VALLEY",33.708618,-117.95629,CA
1,"EISENHOWER MEDICAL CENTER, RIVERSIDE, RANCHO MIRAGE",33.762944,-116.42249,CA
1,"GARDENS REGIONAL HOSPITAL AND MEDICAL CENTER, LOS ANGELES, HAWAIIAN GARDENS",33.828565,-118.07364,CA
1,"LA PALMA INTERCOMMUNITY HOSPITAL, ORANGE, LA PALMA",33.849327,-118.04395,CA
1,"LAKEWOOD REGIONAL MEDICAL CENTER, LOS ANGELES, LAKEWOOD",33.851965,-118.1468,CA
1,"CHINO VALLEY MEDICAL CENTER, SAN BERNARDINO, CHINO",34.015963,-117.68737,CA
1,"SAN DIMAS COMMUNITY HOSPITAL, LOS ANGELES, SAN DIMAS",34.103341,-117.81814,CA
1,"PLACENTIA LINDA HOSPITAL, ORANGE, PLACENTIA",33.883314,-117.85446,CA
1,"METHODIST HOSPITAL OF SACRAMENTO, SACRAMENTO, SACRAMENTO",38.477508,-121.44561,CA
1,"GLENDORA COMMUNITY HOSPITAL, LOS ANGELES, GLENDORA",34.119245,-117.8548,CA
1,"UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER, SACRAMENTO, SACRAMENTO",38.551106,-121.45996,CA
1,"SADDLEBACK MEMORIAL MEDICAL CENTER, ORANGE, LAGUNA HILLS",33.602823,-117.71295,CA
1,"KAISER FOUNDATION HOSPITAL-SAN JOSE, SANTA CLARA, SAN JOSE",37.232244,-121.79092,CA
1,"DELANO REGIONAL MEDICAL CENTER, KERN, DELANO",35.774967,-119.23371,CA
1,"KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHE, ORANGE, ANAHEIM",33.835465,-117.87362,CA
1,"ST JOHNS PLEASANT VALLEY HOSPITAL, VENTURA, CAMARILLO",34.231754,-119.05258,CA
1,"HENRY MAYO NEWHALL  HOSPITAL, LOS ANGELES, VALENCIA",34.406519,-118.56214,CA
1,"CEDARS-SINAI MEDICAL CENTER, LOS ANGELES, LOS ANGELES",34.073759,-118.37376,CA
1,"TWIN CITIES COMMUNITY HOSPITAL, SAN LUIS OBISPO, TEMPLETON",35.54464,-120.72428,CA
1,"POMERADO HOSPITAL, SAN DIEGO, POWAY",32.973645,-117.03701,CA
1,"EAST LOS ANGELES DOCTORS HOSPITAL, LOS ANGELES, LOS ANGELES",34.023039,-118.20231,CA
1,"EAST LOS ANGELES DOCTORS HOSPITAL, LOS ANGELES, LOS ANGELES",34.023039,-118.20231,CA
1,"LAGUNA HONDA HOSPITAL & REHABILITATION CENTER, SAN FRANCISCO, SAN FRANCISCO",37.743381,-122.48578,CA
1,"METHODIST HOSPITAL OF SACRAMENTO, SACRAMENTO, SACRAMENTO",38.477508,-121.44561,CA
1,"KAISER FOUNDATION HOSPITAL - WOODLAND HILLS, LOS ANGELES, WOODLAND HILLS",34.176238,-118.61992,CA
1,"FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER, ORANGE, FOUNTAIN VALLEY",33.708618,-117.95629,CA
1,"MENIFEE VALLEY MEDICAL CENTER, RIVERSIDE, SUN CITY",33.742936,-117.17432,CA
1,"KAISER FOUNDATION HOSPITAL, RIVERSIDE, RIVERSIDE, RIVERSIDE",33.921765,-117.48812,CA
1,"SAINT LOUISE REGIONAL HOSPITAL, SANTA CLARA, GILROY",37.016943,-121.56581,CA
1,"SAN RAMON REGIONAL MEDICAL CTR, CONTRA COSTA, SAN RAMON",37.75735,-121.95213,CA
1,"SUTTER SANTA ROSA REGIONAL HOSPITAL, SONOMA, SANTA ROSA",38.480494,-122.74976,CA
1,"WHITE MEMORIAL MEDICAL CENTER, LOS ANGELES, LOS ANGELES",34.050411,-118.21195,CA
1,"MERCY MEDICAL CENTER REDDING, SHASTA, REDDING",40.56816,-122.41519,CA
1,"SOUTHWEST HEALTHCARE SYSTEM, RIVERSIDE, MURRIETA",33.568617,-117.25264,CA
1,"KAISER FOUNDATION HOSPITAL - PANORAMA CITY, LOS ANGELES, PANORAMA CITY",34.223753,-118.44322,CA
1,"SAINT AGNES MEDICAL CENTER, FRESNO, FRESNO",36.825582,-119.76358,CA
1,"KAISER FOUNDATION HOSPITAL - FRESNO, FRESNO, FRESNO",36.865587,-119.75917,CA
1,"DOMINICAN HOSPITAL, SANTA CRUZ, SANTA CRUZ",37.010322,-121.98523,CA
1,"KAISER FOUNDATION HOSPITAL - DOWNEY, LOS ANGELES, DOWNEY",33.92018,-118.14291,CA
1,"KAISER FOUNDATION HOSPITAL - BALDWIN PARK, LOS ANGELES, BALDWIN PARK",34.087108,-117.96966,CA
1,"GOOD SAMARITAN HOSPITAL, KERN, BAKERSFIELD",35.487491,-119.00896,CA
1,"MEMORIAL  MEDICAL CENTER, STANISLAUS, MODESTO",37.673513,-120.95566,CA
1,"COMMUNITY HOSPITAL OF LONG BEACH, LOS ANGELES, LONG BEACH",33.783467,-118.15182,CA
1,"KAISER FOUNDATION HOSPITAL - FRESNO, FRESNO, FRESNO",36.865587,-119.75917,CA
1,"WHITTIER HOSPITAL MEDICAL CENTER, LOS ANGELES, WHITTIER",33.945413,-118.03362,CA
1,"MONTEREY PARK HOSPITAL, LOS ANGELES, MONTEREY PARK",34.048207,-118.14161,CA
1,"MONTEREY PARK HOSPITAL, LOS ANGELES, MONTEREY PARK",34.048207,-118.14161,CA
1,"GREATER EL MONTE COMMUNITY HOSPITAL, LOS ANGELES, SOUTH EL MONTE",34.05051,-118.04834,CA
1,"CENTINELA HOSPITAL MEDICAL CENTER, LOS ANGELES, INGLEWOOD",33.955913,-118.35868,CA
1,"MARINA DEL REY HOSPITAL, LOS ANGELES, MARINA DEL REY",33.992411,-118.46531,CA
1,"OLYMPIA MEDICAL CENTER, LOS ANGELES, LOS ANGELES",34.07036,-118.34926,CA
1,"ANAHEIM GLOBAL MEDICAL CENTER, ORANGE, ANAHEIM",33.835665,-117.90807,CA
1,"CHAPMAN GLOBAL MEDICAL CENTER, ORANGE, ORANGE",33.792687,-117.79975,CA
1,"ORANGE COUNTY GLOBAL MEDICAL CENTER, ORANGE, SANTA ANA",33.762117,-117.81828,CA
1,"SOUTH COAST GLOBAL MEDICAL CENTER, ORANGE, SANTA ANA",33.724167,-117.90623,CA
1,"KAISER FOUNDATION HOSPITAL MANTECA, SAN JOAQUIN, MANTECA",37.782332,-121.23578,CA
1,"OLYMPIA MEDICAL CENTER, LOS ANGELES, LOS ANGELES",34.07036,-118.34926,CA
1,"MENLO PARK SURGICAL HOSPITAL, SAN MATEO, MENLO PARK",37.451688,-122.18385,CA
1,"SHERMAN OAKS HOSPITAL, LOS ANGELES, SHERMAN OAKS",34.152513,-118.46396,CA
1,"KAISER FOUNDATION HOSPITAL - SAN DIEGO, SAN DIEGO, SAN DIEGO",32.794449,-117.07221,CA
1,"MONTCLAIR HOSPITAL MEDICAL CENTER, SAN BERNARDINO, MONTCLAIR",34.07041,-117.69938,CA
1,"KAISER FOUNDATION HOSPITAL - ANTIOCH, CONTRA COSTA, ANTIOCH",37.920852,-121.723919,CA
1,"PROVIDENCE TARZANA MEDICAL CENTER, LOS ANGELES, TARZANA",34.164255,-118.54472,CA
1,"SILVER LAKE MEDICAL CENTER, LOS ANGELES, LOS ANGELES",34.07851,-118.26596,CA
1,"MERCY MEDICAL CENTER REDDING, SHASTA, REDDING",40.56816,-122.41519,CA
1,"RIVERSIDE COUNTY REGIONAL MEDICAL CENTER, RIVERSIDE, MORENO VALLEY",33.922823,-117.16837,CA
1,"SUTTER SURGICAL HOSPITAL - NORTH VALLEY, SUTTER, YUBA CITY",39.114138,-121.6196,CA
1,"KAISER FOUNDATION HOSPITAL - VACAVILLE, SOLANO, VACAVILLE",38.380528,-121.99192,CA
1,"HOAG ORTHOPEDIC INSTITUTE, ORANGE, IRVINE",33.659639,-117.73948,CA
1,"LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA, RIVERSIDE, MURRIETA",33.571185,-117.15362,CA
1,"COAST PLAZA HOSPITAL, LOS ANGELES, NORWALK",33.906914,-118.08339,CA
1,"SUTTER ROSEVILLE MEDICAL CENTER, PLACER, ROSEVILLE",38.731976,-121.2531,CA
1,"SAN LEANDRO HOSPITAL, ALAMEDA, SAN LEANDRO",37.703427,-122.128,CA
1,"TEMECULA VALLEY HOSPITAL, RIVERSIDE, TEMECULA",33.495343,-117.07657,CA
1,"LONG BEACH MEMORIAL MEDICAL CENTER, LOS ANGELES, LONG BEACH",33.801767,-118.1858,CA
1,"KAISER FOUNDATION HOSPITAL - SAN LEANDRO, ALAMEDA, SAN LEANDRO",37.722279,-122.15702,CA
1,"VA SAN DIEGO HEALTHCARE SYSTEM, SAN DIEGO, SAN DIEGO",32.871846,-117.229119,CA
1,"LOMA LINDA VA MEDICAL CENTER, SAN BERNARDINO, LOMA LINDA",34.839964,-115.967051,CA
1,"VA GREATER LOS ANGELES HEALTHCARE SYSTEM, LOS ANGELES, WEST LOS ANGELES",33.786594,-118.298662,CA
1,"EASTERN PLUMAS HOSPITAL - PORTOLA CAMPUS, PLUMAS, PORTOLA",39.801047,-120.48359,CA
1,"TEHACHAPI HOSPITAL, KERN, TEHACHAPI",35.132673,-118.50781,CA
1,"SOUTHERN INYO HOSPITAL, INYO, LONE PINE",36.589514,-118.07367,CA
1,"MAMMOTH HOSPITAL, MONO, MAMMOTH LAKES",37.621587,-118.86279,CA
1,"JOHN C FREMONT HEALTHCARE DISTRICT, MARIPOSA, MARIPOSA",37.505484,-119.92527,CA
1,"MAYERS MEMORIAL HOSPITAL, SHASTA, FALL RIVER MILLS",41.056097,-121.49021,CA
1,"GLENN MEDICAL CENTER, GLENN, WILLOWS",39.499754,-122.20773,CA
1,"CATALINA ISLAND MEDICAL CENTER, LOS ANGELES, AVALON",33.368642,-118.40835,CA
